Info_oficinas
En el bloque 43  en el piso 3  número 323  se encuentra el espacio Oficina Profesor Mario César Jaramillo Elorza en el campus El Volador.
En el bloque 43  en el piso 3  número 324  se encuentra el espacio Aula en el campus El Volador.
En el bloque 43  en el piso 3  número 325  se encuentra el espacio Oficina Profesor Juan Carlos Correa en el campus El Volador.
En el bloque 43  en el piso 3  número 326  se encuentra el espacio Sala de reuniones - Escuela de Estadística en el campus El Volador.
En el bloque 43  en el piso 3  número 327  se encuentra el espacio Oficina Profesor Víctor Ignacio López Ríos en el campus El Volador.
En el bloque 43  en el piso 3  número 328  se encuentra el espacio Oficina Profesor Juan Carlos Salazar Uribe en el campus El Volador.
En el bloque 43  en el piso 3  número 330  se encuentra el espacio Oficina Profesor en el campus El Volador.
En el bloque 43  en el piso 3  número 331  se encuentra el espacio Oficina Profesor César Augusto Gómez Vélez en el campus El Volador.
En el bloque 43  en el piso 3  número 332  se encuentra el espacio Oficina Profesor Raúl Alberto Pérez Ágamez en el campus El Volador.
En el bloque 43  en el piso 3  número 333  se encuentra el espacio Oficina Profesor Freddy Hernández Barajas en el campus El Volador.
En el bloque 43  en el piso 3  número 335  se encuentra el espacio Sala de informática - Facultad de Ciencias en el campus El Volador.
En el bloque 43  en el piso 4  número 401  se encuentra el espacio Oficina Profesor Carlos Emel Rendón Arroyave en el campus El Volador.
En el bloque 43  en el piso 4  número 402  se encuentra el espacio Oficina Profesor Luis Alejandro Bustamante Fontecha en el campus El Volador.
En el bloque 43  en el piso 4  número 403  se encuentra el espacio Oficina Profesor Oscar Gonzalo Manrique Díaz en el campus El Volador.
En el bloque 43  en el piso 4  número 404  se encuentra el espacio Oficina Profesor Jorge Humberto Márquez Valderrama en el campus El Volador.
En el bloque 43  en el piso 4  número 405  se encuentra el espacio Oficina Profesor Rubén Darío Acevedo Carmona en el campus El Volador.
En el bloque 43  en el piso 4  número 406  se encuentra el espacio Oficina Profesor Raúl Alberto Botero Torres en el campus El Volador.
En el bloque 43  en el piso 4  número 407  se encuentra el espacio Oficina Profesor Iván Darío Escobar Ramírez en el campus El Volador.
En el bloque 43  en el piso 4  número 408  se encuentra el espacio Oficina Profesor Jorge Echavarría Carvajal en el campus El Volador.
En el bloque 43  en el piso 4  número 409  se encuentra el espacio Oficina Profesor Oscar Almario García en el campus El Volador.
En el bloque 43  en el piso 4  número 410  se encuentra el espacio Revistas - Facultad de Ciencias Humanas y Económicas en el campus El Volador.
En el bloque 43  en el piso 4  número 411  se encuentra el espacio Oficina Oficina Profesores en el campus El Volador.
En el bloque 43  en el piso 4  número 412  se encuentra el espacio Oficina Profesor Orian Jiménez Meneses en el campus El Volador.
En el bloque 43  en el piso 4  número 413  se encuentra el espacio Sala de reuniones en el campus El Volador.
En el bloque 43  en el piso 4  número 414  se encuentra el espacio Oficina Oficina Profesores invitados en el campus El Volador.
En el bloque 43  en el piso 4  número 415  se encuentra el espacio Oficina Oficina Profesores invitados en el campus El Volador.
En el bloque 43  en el piso 4  número 416  se encuentra el espacio Cubículos posgrado FCHE en el campus El Volador.
En el bloque 43  en el piso 4  número 417  se encuentra el espacio Oficina Profesor Rainiero Alberto Jiménez Martínez en el campus El Volador.
En el bloque 43  en el piso 4  número 418  se encuentra el espacio Oficina Profesor Edison Fred Henao Atehortúa en el campus El Volador.
En el bloque 43  en el piso 4  número 419  se encuentra el espacio Oficina Profesor Manuel Bernardo Rojas López en el campus El Volador.
En el bloque 43  en el piso 4  número 420  se encuentra el espacio Oficina Profesor Luis Miguel Córdoba Ochoa en el campus El Volador.
En el bloque 43  en el piso 4  número 421  se encuentra el espacio Oficina Profesor Gustavo Adolfo Molina Peláez en el campus El Volador.
En el bloque 43  en el piso 4  número 422  se encuentra el espacio Oficina Profesor Orlando de Jesús Flórez Rodríguez en el campus El Volador.
En el bloque 43  en el piso 4  número 423  se encuentra el espacio Oficina Profesor Juan Carlos Aristizábal Valencia en el campus El Volador.
En el bloque 43  en el piso 4  número 424  se encuentra el espacio Oficina Profesor Alberto de Jesús Castrillón Aldana en el campus El Volador.
En el bloque 43  en el piso 4  número 425  se encuentra el espacio Oficina Profesor Alexander Darío Bastidas Marulanda en el campus El Volador.
En el bloque 43  en el piso 4  número 426  se encuentra el espacio Oficina Profesor Carlos Adrián Saldarriaga Isaza en el campus El Volador.
En el bloque 43  en el piso 4  número 427  se encuentra el espacio Oficina Profesor Juan Carlos Castro Hernández en el campus El Volador.
En el bloque 43  en el piso 4  número 428  se encuentra el espacio Oficina Profesor Fredy Castrillón Galeano en el campus El Volador.
En el bloque 43  en el piso 4  número 429  se encuentra el espacio Oficina Profesor Aarón Tauss en el campus El Volador.
En el bloque 43  en el piso 4  número 430  se encuentra el espacio Oficina Profesora Mary Luz Alzate Zuluaga en el campus El Volador.
En el bloque 43  en el piso 4  número 431  se encuentra el espacio Oficina Profesora Elissa Loraine Lister Brugal en el campus El Volador.
En el bloque 43  en el piso 4  número 432  se encuentra el espacio Oficina Profesor Juan David Montoya Guzmán en el campus El Volador.
En el bloque 43  en el piso 4  número 433  se encuentra el espacio Oficina Profesor Juan Antonio Zornoza Bonilla en el campus El Volador.
En el bloque 43  en el piso 4  número 434  se encuentra el espacio Oficina Profesor Alberto de Jesús Cortés Jiménez en el campus El Volador.
En el bloque 43  en el piso 4  número 435  se encuentra el espacio Oficina Profesor Edison de Jesús Vásquez Sánchez en el campus El Volador.
En el bloque 43  en el piso 4  número 436  se encuentra el espacio Oficina Profesor Miguel Ángel Ruiz García en el campus El Volador.
En el bloque 43  en el piso 4  número 437  se encuentra el espacio Oficina Profesora Johanna Vásquez Velásquez en el campus El Volador.
En el bloque 43  en el piso 4  número 438  se encuentra el espacio Oficina Profesor León Restrepo Mejía en el campus El Volador.
En el bloque 43  en el piso 4  número 439  se encuentra el espacio Oficina Profesor Fernando Salazar Silva en el campus El Volador.
En el bloque 43  en el piso 4  número 440  se encuentra el espacio Oficina Profesora Lina Marcela González Gómez en el campus El Volador.
En el bloque 43  en el piso 4  número 441  se encuentra el espacio Oficina Profesora Susana Ynes González Sawczuk en el campus El Volador.
En el bloque 43  en el piso 4  número 442  se encuentra el espacio Oficina Profesor Yobenj Aucardo Chicangana Bayona en el campus El Volador.
En el bloque 43  en el piso 4  número 443  se encuentra el espacio Oficina Profesor Guillermo Antonio Maya Muñoz en el campus El Volador.
En el bloque 43  en el piso 4  número 444  se encuentra el espacio Oficina Profesor Camilo Ignacio Coronado Ramírez en el campus El Volador.
En el bloque 43  en el piso 4  número 445  se encuentra el espacio Oficina Oficina Profesores en el campus El Volador.
En el bloque 43  en el piso 4  número 446  se encuentra el espacio Oficina Profesor Jorge William Montoya Santamaría en el campus El Volador.
En el bloque 43  en el piso 4  número 447  se encuentra el espacio Oficina Oficina Profesores en el campus El Volador.
En el bloque 43  en el piso 4  número 448  se encuentra el espacio Oficina Profesor Álvaro Andrés Villegas Vélez en el campus El Volador.
En el bloque 43  en el piso 4  número 449  se encuentra el espacio Oficina Profesor Carlos Mario González Restrepo en el campus El Volador.
En el bloque 43  en el piso 4  número 450  se encuentra el espacio Oficina Profesor Renzo Ramírez Bacca en el campus El Volador.
En el bloque 43  en el piso 4  número 451  se encuentra el espacio Oficina Profesora Lirio del Carmen Gutiérrez Rivera en el campus El Volador.
En el bloque 43  en el piso 4  número 452  se encuentra el espacio Oficina Profesor Edgar de Jesús Ramírez Monsalve en el campus El Volador.
En el bloque 43  en el piso 4  número 453  se encuentra el espacio Oficina Oficina Profesores en el campus El Volador.
En el bloque 43  en el piso 4  número 454  se encuentra el espacio Sala de reuniones en el campus El Volador.
En el bloque 43  en el piso 4  número 454  se encuentra el espacio Sala de reuniones en el campus El Volador.
